index,Channel,Date,주차,Campaign,Ad Group,Ad Name,Impressions,Clicks,spends,Conversion Sales,Conversions,signup,Conversion Sales_MMP,Conversions_MMP,signup_MMP,install_MMP,CTR (%),CPC,CVR (%),CPA,ROAS
fastcampust_mo_conversion_signupua_rivalimg3_tips,google,2023-01-02,1,fastcampust_mo_conversion_signup,ua_rival,img3_tips,11350,852,419760.0,4640497.0,30,3,4640497.0,30,3,10,7.506607929515418,492.67605633802816,3.5211267605633805,13992.0,11.055119592147895
fastcampust_mo_conversion_purchaselookalike_rivalimg2_tips,google,2023-01-02,1,fastcampust_mo_conversion_purchase,lookalike_rival,img2_tips,10029,923,342113.0,957279.0,28,9,957279.0,28,9,11,9.203310399840463,370.6533044420368,3.0335861321776814,12218.32142857143,2.798136872904567
fastcampust_mo_conversion_signupua_rivalimg2_tips,google,2023-01-02,1,fastcampust_mo_conversion_signup,ua_rival,img2_tips,10149,491,429852.0,4232172.0,36,4,0.0,0,0,0,4.837915065523697,875.4623217922607,7.3319755600814664,11940.333333333334,9.845649200189833
fastcampust_mo_conversion_installlookalike_interestimg2_logo,google,2023-01-02,1,fastcampust_mo_conversion_install,lookalike_interest,img2_logo,11327,925,342442.0,2610960.0,30,9,2610960.0,30,9,12,8.166328242253023,370.2075675675676,3.2432432432432434,11414.733333333334,7.6245320375421235
fastcampust_mo_conversion_installretargeting_rivalimg1_promotion,google,2023-01-02,1,fastcampust_mo_conversion_install,retargeting_rival,img1_promotion,7705,735,375890.0,2356436.0,37,7,2356436.0,37,7,12,9.539260220635951,511.4149659863946,5.034013605442176,10159.18918918919,6.268951022905637
fastcampust_mo_conversion_installretargeting_rivalimg3_promotion,google,2023-01-02,1,fastcampust_mo_conversion_install,retargeting_rival,img3_promotion,3472,873,114474.0,578816.0,12,3,578816.0,12,3,12,25.144009216589865,131.12714776632302,1.3745704467353952,9539.5,5.056309729720286
fastcampust_mo_conversion_signupua_rivalimg5_logo,google,2023-01-02,1,fastcampust_mo_conversion_signup,ua_rival,img5_logo,10085,501,200088.0,3123297.0,21,8,0.0,0,0,0,4.967773921665841,399.377245508982,4.191616766467066,9528.0,15.609616768621807
fastcampust_mo_conversion_installlookalike_rivalimg4_promotion,google,2023-01-02,1,fastcampust_mo_conversion_install,lookalike_rival,img4_promotion,12043,195,415070.0,995883.0,45,10,995883.0,45,10,10,1.6191978742838162,2128.5641025641025,23.076923076923077,9223.777777777777,2.399313368829354
fastcampust_mo_trafficlookalike_rivalimg5_promotion,google,2023-01-02,1,fastcampust_mo_traffic,lookalike_rival,img5_promotion,7272,333,319374.0,2390958.0,37,7,1139098.8,14,4,5,4.579207920792079,959.081081081081,11.11111111111111,8631.72972972973,7.486388998478273
fastcampust_mo_conversion_purchaseretargeting_rivalimg2_promotion,google,2023-01-02,1,fastcampust_mo_conversion_purchase,retargeting_rival,img2_promotion,13508,730,364354.0,4676494.8,50,6,0.0,0,0,0,5.404204915605567,499.11506849315066,6.8493150684931505,7287.08,12.835030766781756
fastcampust_mo_conversion_installretargeting_rivalimg1_logo,google,2023-01-02,1,fastcampust_mo_conversion_install,retargeting_rival,img1_logo,9933,111,298095.0,2006023.2,43,2,2006023.2,43,2,6,1.117487163998792,2685.5405405405404,38.73873873873874,6932.441860465116,6.729476173703014
fastcampust_mo_conversion_purchaseretargeting_rivalimg4_promotion,google,2023-01-02,1,fastcampust_mo_conversion_purchase,retargeting_rival,img4_promotion,19726,971,255907.0,1637898.0,37,2,1637898.0,37,2,11,4.922437392274156,263.54994850669414,3.810504634397528,6916.405405405405,6.400364194805144
fastcampust_mo_conversion_installlookalike_interestimg1_logo,google,2023-01-02,1,fastcampust_mo_conversion_install,lookalike_interest,img1_logo,14795,841,81884.0,363583.2,12,10,363583.2,12,10,13,5.6843528218992905,97.36504161712247,1.426872770511296,6823.666666666667,4.440222754140003
fastcampust_mo_conversion_purchaselookalike_interestimg2_logo,google,2023-01-02,1,fastcampust_mo_conversion_purchase,lookalike_interest,img2_logo,11138,597,95313.0,2143470.0,14,6,2143470.0,14,6,7,5.360028730472257,159.6532663316583,2.3450586264656614,6808.071428571428,22.48874760001259
fastcampust_mo_conversion_signupua_interestimg3_promotion,google,2023-01-02,1,fastcampust_mo_conversion_signup,ua_interest,img3_promotion,13366,740,271910.0,2343837.6,40,2,0.0,0,0,0,5.536435732455484,367.44594594594594,5.405405405405405,6797.75,8.619902173513296
fastcampust_mo_trafficlookalike_rivalimg3_logo,google,2023-01-02,1,fastcampust_mo_traffic,lookalike_rival,img3_logo,14972,262,305139.0,2100658.8,13,6,0.0,0,0,0,1.749933208656158,1164.6526717557251,4.961832061068702,23472.23076923077,6.884268480921809
fastcampust_mo_trafficlookalike_rivalimg3_tips,google,2023-01-02,1,fastcampust_mo_traffic,lookalike_rival,img3_tips,14716,989,54859.0,610573.2,2,7,610573.2,2,7,12,6.720576243544442,55.46916076845298,0.20222446916076847,27429.5,11.129863832734829
fastcampust_mo_conversion_signuplookalike_interestimg1_promotion,google,2023-01-02,1,fastcampust_mo_conversion_signup,lookalike_interest,img1_promotion,9501,429,198753.0,2327244.0,10,9,2327244.0,10,9,15,4.515314177455005,463.2937062937063,2.331002331002331,19875.3,11.709227030535388
fastcampust_mo_trafficlookalike_rivalimg5_promotion,google,2023-01-02,1,fastcampust_mo_traffic,lookalike_rival,img5_promotion,10621,222,257905.0,1139098.8,14,4,1139098.8,14,4,5,2.0901986630260803,1161.7342342342342,6.306306306306306,18421.785714285714,4.41673794614296
fastcampust_mo_conversion_signuplookalike_interestimg2_logo,google,2023-01-02,1,fastcampust_mo_conversion_signup,lookalike_interest,img2_logo,17680,306,93032.0,348051.6,5,3,348051.6,5,3,6,1.7307692307692308,304.0261437908497,1.6339869281045754,18606.4,3.74120302691547
fastcampust_mo_trafficlookalike_rivalimg1_promotion,google,2023-01-02,1,fastcampust_mo_traffic,lookalike_rival,img1_promotion,3793,557,168958.0,3259024.8,11,9,3259024.8,11,9,7,14.684945953071448,303.33572710951523,1.9748653500897666,15359.818181818182,19.288964121260904
fastcampust_mo_trafficua_rivalimg3_logo,google,2023-01-02,1,fastcampust_mo_traffic,ua_rival,img3_logo,17024,426,155445.0,1816924.8,11,10,1816924.8,11,10,10,2.5023496240601504,364.8943661971831,2.5821596244131455,14131.363636363636,11.68853806812699
fastcampust_mo_conversion_signupua_interestimg4_tips,google,2023-01-02,1,fastcampust_mo_conversion_signup,ua_interest,img4_tips,14124,396,93852.0,351238.8,3,10,351238.8,3,10,11,2.803738317757009,237.0,0.7575757575757576,31284.0,3.742475386779184
fastcampust_mo_conversion_purchaselookalike_rivalimg1_tips,google,2023-01-03,1,fastcampust_mo_conversion_purchase,lookalike_rival,img1_tips,4974,544,319448.0,1019395.0,8,7,1019395.0,8,7,5,10.93687173301166,587.2205882352941,1.4705882352941175,39931.0,3.1911140467306103
fastcampust_mo_trafficua_rivalimg5_logo,google,2023-01-03,1,fastcampust_mo_traffic,ua_rival,img5_logo,14373,139,303268.0,2101614.0,10,5,2101614.0,10,5,6,0.9670910735406666,2181.7841726618703,7.194244604316546,30326.8,6.929890393974966
fastcampust_mo_conversion_purchaseua_rivalimg4_logo,google,2023-01-03,1,fastcampust_mo_conversion_purchase,ua_rival,img4_logo,15231,375,301836.0,1128957.0,22,8,1128957.0,22,8,8,2.4620839078195784,804.896,5.866666666666666,13719.818181818182,3.740299367868644
fastcampust_mo_conversion_signupua_interestimg1_promotion,google,2023-01-03,1,fastcampust_mo_conversion_signup,ua_interest,img1_promotion,11936,833,183959.0,703712.0,16,3,703712.0,16,3,11,6.978887399463806,220.8391356542617,1.9207683073229291,11497.4375,3.8253741322794754
fastcampust_mo_conversion_purchaseua_rivalimg4_promotion,google,2023-01-03,1,fastcampust_mo_conversion_purchase,ua_rival,img4_promotion,3284,197,286860.0,1272793.0,26,7,1272793.0,26,7,12,5.9987819732034104,1456.1421319796955,13.19796954314721,11033.076923076924,4.436983197378512
fastcampust_mo_conversion_purchaselookalike_interestimg5_logo,google,2023-01-03,1,fastcampust_mo_conversion_purchase,lookalike_interest,img5_logo,7354,501,362933.0,4618060.0,33,6,0.0,0,0,0,6.812618982866467,724.4171656686626,6.58682634730539,10997.969696969696,12.724276932656991
fastcampust_mo_conversion_signuplookalike_interestimg1_promotion,google,2023-01-03,1,fastcampust_mo_conversion_signup,lookalike_interest,img1_promotion,15120,598,498616.0,4740462.0,54,5,4740462.0,54,5,9,3.955026455026455,833.8060200668897,9.03010033444816,9233.62962962963,9.507240040431915
fastcampust_mo_conversion_purchaseretargeting_rivalimg3_tips,google,2023-01-03,1,fastcampust_mo_conversion_purchase,retargeting_rival,img3_tips,6580,207,464874.0,2933682.0,57,3,2933682.0,57,3,11,3.1458966565349544,2245.768115942029,27.536231884057973,8155.684210526316,6.310703545476839
fastcampust_mo_trafficua_interestimg2_logo,google,2023-01-03,1,fastcampust_mo_traffic,ua_interest,img2_logo,10908,858,244206.0,2662273.1999999997,31,3,2662273.1999999997,31,3,10,7.865786578657866,284.6223776223776,3.613053613053613,7877.612903225807,10.90175179971008
fastcampust_mo_trafficua_interestimg3_promotion,google,2023-01-03,1,fastcampust_mo_traffic,ua_interest,img3_promotion,18692,854,356855.0,1538712.0,46,10,1538712.0,46,10,5,4.568799486411299,417.8629976580796,5.386416861826698,7757.717391304348,4.311868966386908
fastcampust_mo_conversion_signupua_rivalimg5_logo,google,2023-01-03,1,fastcampust_mo_conversion_signup,ua_rival,img5_logo,17752,868,170665.0,2297343.6,23,7,2297343.6,23,7,13,4.889589905362776,196.61866359447004,2.6497695852534564,7420.217391304348,13.46112911258899
fastcampust_mo_conversion_purchaseua_rivalimg5_promotion,google,2023-01-03,1,fastcampust_mo_conversion_purchase,ua_rival,img5_promotion,18843,974,239110.0,1487346.0,11,6,1487346.0,11,6,11,5.16902828636629,245.49281314168377,1.1293634496919918,21737.272727272728,6.220342101961441
fastcampust_mo_conversion_signupua_interestimg4_promotion,google,2023-01-03,1,fastcampust_mo_conversion_signup,ua_interest,img4_promotion,6613,318,255198.0,2821744.8,14,4,2821744.8,14,4,8,4.80871011643732,802.5094339622641,4.40251572327044,18228.428571428572,11.057080384642513
fastcampust_mo_trafficlookalike_interestimg5_tips,google,2023-01-03,1,fastcampust_mo_traffic,lookalike_interest,img5_tips,11707,395,134666.0,3731709.6,8,8,3731709.6,8,8,15,3.3740497138464165,340.926582278481,2.0253164556962027,16833.25,27.71085203392096
fastcampust_mo_conversion_installua_interestimg2_tips,google,2023-01-04,1,fastcampust_mo_conversion_install,ua_interest,img2_tips,16524,238,415337.0,2930968.0,5,8,7497694.0,20,11,17,1.440329218106996,1745.1134453781513,2.100840336134454,83067.4,7.056842997373217
fastcampust_mo_conversion_installlookalike_rivalimg2_promotion,google,2023-01-04,1,fastcampust_mo_conversion_install,lookalike_rival,img2_promotion,18677,249,336194.0,1662325.0,6,3,1662325.0,6,3,5,1.3331905552283558,1350.1767068273093,2.4096385542168677,56032.333333333336,4.944540949570784
fastcampust_mo_conversion_signupretargeting_rivalimg5_promotion,google,2023-01-04,1,fastcampust_mo_conversion_signup,retargeting_rival,img5_promotion,6237,201,475706.0,4397665.0,29,10,4397665.0,29,10,13,3.222703222703223,2366.6965174129355,14.427860696517413,16403.655172413793,9.244501856188487
fastcampust_mo_conversion_installlookalike_rivalimg3_logo,google,2023-01-04,1,fastcampust_mo_conversion_install,lookalike_rival,img3_logo,12333,218,268792.0,3108700.0,20,5,3108700.0,20,5,8,1.7676153409551607,1232.9908256880733,9.174311926605505,13439.6,11.565448376439775
fastcampust_mo_trafficua_interestimg1_logo,google,2023-01-04,1,fastcampust_mo_traffic,ua_interest,img1_logo,18925,698,386537.0,1441036.0,30,3,1441036.0,30,3,9,3.6882430647291944,553.7779369627507,4.297994269340974,12884.566666666668,3.728067429508689
fastcampust_mo_conversion_purchaseua_interestimg3_logo,google,2023-01-04,1,fastcampust_mo_conversion_purchase,ua_interest,img3_logo,12376,632,471703.0,2124313.0,39,10,2947347.6,2,6,5,5.106658047834518,746.3655063291139,6.170886075949367,12094.948717948719,4.503496903772077
fastcampust_mo_conversion_installua_rivalimg2_logo,google,2023-01-04,1,fastcampust_mo_conversion_install,ua_rival,img2_logo,6085,781,373911.0,4206754.0,35,4,4206754.0,35,4,10,12.834839769926049,478.7592829705506,4.481434058898848,10683.171428571428,11.250682649079593
fastcampust_mo_conversion_installua_interestimg2_tips,google,2023-01-04,1,fastcampust_mo_conversion_install,ua_interest,img2_tips,5551,667,157227.0,4566726.0,15,3,7497694.0,20,11,17,12.015852999459558,235.72263868065966,2.2488755622188905,10481.8,29.045431128241333
fastcampust_mo_conversion_installretargeting_rivalimg1_logo,google,2023-01-04,1,fastcampust_mo_conversion_install,retargeting_rival,img1_logo,4865,820,351656.0,2588550.0,34,5,2588550.0,34,5,5,16.855087358684482,428.8487804878049,4.146341463414634,10342.823529411764,7.361028960120118
fastcampust_mo_conversion_signupua_rivalimg2_promotion,google,2023-01-04,1,fastcampust_mo_conversion_signup,ua_rival,img2_promotion,7517,247,218992.0,3703852.0,22,7,3703852.0,22,7,6,3.2858853265930557,886.6072874493927,8.906882591093117,9954.181818181818,16.91318404325272
fastcampust_mo_conversion_installua_rivalimg3_logo,google,2023-01-04,1,fastcampust_mo_conversion_install,ua_rival,img3_logo,10424,230,302003.0,3200536.0,34,7,3200536.0,34,7,15,2.2064466615502685,1313.0565217391304,14.782608695652174,8882.441176470587,10.597696049376992
fastcampust_mo_conversion_signupua_interestimg5_promotion,google,2023-01-04,1,fastcampust_mo_conversion_signup,ua_interest,img5_promotion,14075,296,387822.0,2403984.0,46,4,2403984.0,46,4,14,2.103019538188277,1310.2094594594594,15.54054054054054,8430.91304347826,6.198678775314448
fastcampust_mo_conversion_installretargeting_interestimg1_logo,google,2023-01-04,1,fastcampust_mo_conversion_install,retargeting_interest,img1_logo,11804,533,419934.0,1166144.4,52,8,1166144.4,52,8,12,4.5154185022026425,787.8686679174484,9.75609756097561,8075.653846153846,2.7769706668190715
fastcampust_mo_conversion_signuplookalike_rivalimg5_promotion,google,2023-01-04,1,fastcampust_mo_conversion_signup,lookalike_rival,img5_promotion,17281,260,370232.0,1981198.7999999998,50,4,1981198.7999999998,50,4,13,1.5045425611943755,1423.9692307692308,19.230769230769234,7404.64,5.351235981762786
fastcampust_mo_conversion_purchaseua_rivalimg4_logo,google,2023-01-04,1,fastcampust_mo_conversion_purchase,ua_rival,img4_logo,5181,732,94598.0,3066782.4,4,7,3066782.4,4,7,8,14.128546612623047,129.23224043715848,0.546448087431694,23649.5,32.41910399797036
fastcampust_mo_conversion_installretargeting_interestimg3_tips,google,2023-01-04,1,fastcampust_mo_conversion_install,retargeting_interest,img3_tips,14657,669,322892.0,4065483.5999999996,14,7,4065483.5999999996,14,7,14,4.564371972436378,482.6487294469357,2.092675635276532,23063.714285714286,12.590846474982346
fastcampust_mo_trafficua_interestimg4_logo,google,2023-01-04,1,fastcampust_mo_traffic,ua_interest,img4_logo,17843,174,248624.0,2417916.0,13,3,2417916.0,13,3,10,0.9751723364905004,1428.8735632183907,7.471264367816093,19124.923076923078,9.725191453761504
fastcampust_mo_conversion_purchaseretargeting_interestimg3_logo,google,2023-01-04,1,fastcampust_mo_conversion_purchase,retargeting_interest,img3_logo,12640,948,171163.0,1822917.5999999999,13,8,1822917.5999999999,13,8,10,7.5,180.5516877637131,1.3713080168776373,13166.384615384615,10.650184911458668
fastcampust_mo_conversion_purchaseua_interestimg3_logo,google,2023-01-04,1,fastcampust_mo_conversion_purchase,ua_interest,img3_logo,9156,560,111382.0,2947347.6,2,6,2947347.6,2,6,5,6.116207951070336,198.89642857142857,0.35714285714285715,55691.0,26.461614982672245
fastcampust_mo_conversion_installlookalike_rivalimg5_tips,google,2023-01-04,1,fastcampust_mo_conversion_install,lookalike_rival,img5_tips,3043,182,118871.0,333130.8,3,2,333130.8,3,2,6,5.98093986197831,653.1373626373627,1.6483516483516485,39623.666666666664,2.8024564443808835
fastcampust_mo_conversion_purchaseua_interestimg5_logo,google,2023-01-04,1,fastcampust_mo_conversion_purchase,ua_interest,img5_logo,10554,399,116156.0,3728346.0,4,8,3728346.0,4,8,5,3.7805571347356453,291.11779448621553,1.0025062656641603,29039.0,32.09774785633114
fastcampust_mo_trafficlookalike_interestimg5_tips,google,2023-01-04,1,fastcampust_mo_traffic,lookalike_interest,img5_tips,4550,940,101743.0,3297411.6,4,9,3297411.6,4,9,14,20.659340659340657,108.2372340425532,0.425531914893617,25435.75,32.40922323894519
fastcampust_mo_trafficlookalike_interestimg2_tips,google,2023-01-04,1,fastcampust_mo_traffic,lookalike_interest,img2_tips,18117,802,77139.0,739780.7999999999,3,10,739780.7999999999,3,10,13,4.426781475961803,96.18329177057356,0.3740648379052369,25713.0,9.590230622642242
fastcampust_mo_trafficlookalike_rivalimg4_tips,google,2023-01-04,1,fastcampust_mo_traffic,lookalike_rival,img4_tips,12729,258,45948.0,437542.8,3,10,437542.8,3,10,15,2.0268677822295547,178.09302325581396,1.1627906976744187,15316.0,9.52256463828676
fastcampust_mo_conversion_installlookalike_interestimg5_tips,google,2023-01-05,1,fastcampust_mo_conversion_install,lookalike_interest,img5_tips,9547,638,246351.0,1366096.0,5,8,1366096.0,5,8,6,6.682727558395307,386.13009404388714,0.7836990595611284,49270.2,5.545323542425239
fastcampust_mo_conversion_signuplookalike_interestimg3_logo,google,2023-01-05,1,fastcampust_mo_conversion_signup,lookalike_interest,img3_logo,3986,695,368483.0,2607640.0,11,4,2607640.0,11,4,13,17.43602609131962,530.1913669064749,1.5827338129496402,33498.454545454544,7.0766901051066124
fastcampust_mo_conversion_installlookalike_interestimg5_logo,google,2023-01-05,1,fastcampust_mo_conversion_install,lookalike_interest,img5_logo,11981,263,375272.0,2768428.0,18,3,0.0,0,0,0,2.195142308655371,1426.8897338403042,6.844106463878327,20848.444444444445,7.377123792875568
fastcampust_mo_conversion_installretargeting_interestimg1_tips,google,2023-01-05,1,fastcampust_mo_conversion_install,retargeting_interest,img1_tips,18359,326,485950.0,4193514.0,37,7,4193514.0,37,7,9,1.775695844000218,1490.644171779141,11.349693251533742,13133.783783783783,8.62951744006585
fastcampust_mo_trafficlookalike_rivalimg2_tips,google,2023-01-05,1,fastcampust_mo_traffic,lookalike_rival,img2_tips,11056,498,423729.0,4718083.0,38,6,6908661.4,42,16,25,4.504341534008683,850.8614457831326,7.630522088353414,11150.763157894737,11.134670980744769
fastcampust_mo_conversion_installlookalike_rivalimg2_tips,google,2023-01-05,1,fastcampust_mo_conversion_install,lookalike_rival,img2_tips,4519,316,251847.0,3910760.4,35,3,3910760.4,35,3,6,6.9926974994467805,796.9841772151899,11.075949367088606,7195.628571428571,15.52831838378063
fastcampust_mo_trafficua_rivalimg2_tips,google,2023-01-05,1,fastcampust_mo_traffic,ua_rival,img2_tips,15369,689,296843.0,4771969.2,13,7,4771969.2,13,7,12,4.483050296050491,430.83164005805514,1.8867924528301887,22834.076923076922,16.075734310729914
