index,Channel,Date,주차,Campaign,Ad Group,Ad Name,Impressions,Clicks,spends,Conversion Sales,Conversions,signup,Conversion Sales_MMP,Conversions_MMP,signup_MMP,install_MMP,CTR (%),CPC,CVR (%),CPA,ROAS
fastcampust_mo_conversion_signuplookalike_rivalimg1_tips,kakao,2023-01-01,1,fastcampust_mo_conversion_signup,lookalike_rival,img1_tips,8004,902,318349.0,760270.7999999999,41,8,760270.7999999999,41,8,10,11.269365317341329,352.9368070953437,4.545454545454546,7764.609756097561,2.388167702741331
fastcampust_mo_conversion_signupretargeting_interestimg1_promotion,kakao,2023-01-01,1,fastcampust_mo_conversion_signup,retargeting_interest,img1_promotion,15374,859,443030.0,4656296.399999999,60,4,4656296.399999999,60,4,6,5.5873552751398465,515.7508731082654,6.984866123399301,7383.833333333333,10.510115342076157
fastcampust_mo_conversion_installua_interestimg3_promotion,kakao,2023-01-01,1,fastcampust_mo_conversion_install,ua_interest,img3_promotion,4167,551,380754.0,4270590.0,52,3,4270590.0,52,3,15,13.222942164626831,691.0235934664247,9.43738656987296,7322.192307692308,11.216139554673097
fastcampust_mo_conversion_purchaselookalike_rivalimg5_promotion,kakao,2023-01-01,1,fastcampust_mo_conversion_purchase,lookalike_rival,img5_promotion,7036,272,194831.0,1559439.5999999999,30,10,1559439.5999999999,30,10,5,3.8658328595793066,716.2904411764706,11.029411764705882,6494.366666666667,8.00406300845348
fastcampust_mo_conversion_purchaselookalike_interestimg3_tips,kakao,2023-01-01,1,fastcampust_mo_conversion_purchase,lookalike_interest,img3_tips,3776,157,239289.0,3002492.4,10,2,3002492.4,10,2,11,4.157838983050848,1524.1337579617834,6.369426751592357,23928.9,12.547557138021388
fastcampust_mo_conversion_installua_rivalimg3_tips,kakao,2023-01-01,1,fastcampust_mo_conversion_install,ua_rival,img3_tips,11169,168,277212.0,853051.2,12,4,853051.2,12,4,13,1.50416330915928,1650.0714285714287,7.142857142857142,23101.0,3.077252067010086
fastcampust_mo_conversion_installlookalike_rivalimg2_logo,kakao,2023-01-01,1,fastcampust_mo_conversion_install,lookalike_rival,img2_logo,12535,819,216873.0,1753394.4,10,3,1753394.4,10,3,13,6.533705624252094,264.8021978021978,1.221001221001221,21687.3,8.084890235299
fastcampust_mo_conversion_installlookalike_rivalimg1_logo,kakao,2023-01-01,1,fastcampust_mo_conversion_install,lookalike_rival,img1_logo,10259,479,181746.0,3177748.8,9,7,0.0,0,0,0,4.669071059557462,379.4279749478079,1.8789144050104383,20194.0,17.48455977022878
fastcampust_mo_conversion_purchaseua_interestimg2_logo,kakao,2023-01-01,1,fastcampust_mo_conversion_purchase,ua_interest,img2_logo,7595,696,111720.0,1312209.5999999999,3,3,1312209.5999999999,3,3,14,9.163923633969716,160.51724137931035,0.43103448275862066,37240.0,11.745520945220193
fastcampust_mo_conversion_installua_rivalimg2_promotion,kakao,2023-01-01,1,fastcampust_mo_conversion_install,ua_rival,img2_promotion,5782,609,84066.0,2031633.5999999999,2,6,2031633.5999999999,2,6,7,10.53268765133172,138.03940886699507,0.3284072249589491,42033.0,24.16712582970523
fastcampust_mo_conversion_installua_interestimg5_logo,kakao,2023-01-01,1,fastcampust_mo_conversion_install,ua_interest,img5_logo,18116,788,108544.0,432046.8,3,4,432046.8,3,4,11,4.349746080812541,137.746192893401,0.3807106598984772,36181.333333333336,3.980383991745283
fastcampust_mo_conversion_signuplookalike_interestimg1_logo,kakao,2023-01-01,1,fastcampust_mo_conversion_signup,lookalike_interest,img1_logo,15749,154,99309.0,1933983.5999999999,4,5,1933983.5999999999,4,5,5,0.9778398628484348,644.8636363636364,2.5974025974025974,24827.25,19.47440413255596
fastcampust_mo_conversion_signuplookalike_rivalimg5_promotion,kakao,2023-01-01,1,fastcampust_mo_conversion_signup,lookalike_rival,img5_promotion,19892,261,57497.0,217003.19999999998,2,4,217003.19999999998,2,4,8,1.3120852604061934,220.29501915708812,0.7662835249042145,28748.5,3.7741656086404505
fastcampust_mo_conversion_installua_interestimg5_promotion,kakao,2023-01-01,1,fastcampust_mo_conversion_install,ua_interest,img5_promotion,4823,695,42853.0,291936.0,3,9,291936.0,3,9,8,14.410118183703089,61.658992805755396,0.4316546762589928,14284.333333333334,6.812498541525681
fastcampust_mo_conversion_signupua_interestimg1_promotion,kakao,2023-01-02,1,fastcampust_mo_conversion_signup,ua_interest,img1_promotion,5726,326,410050.0,4123482.0,7,3,4123482.0,7,3,7,5.693328676213762,1257.8220858895706,2.147239263803681,58578.57142857143,10.056046823558102
fastcampust_mo_trafficlookalike_interestimg5_tips,kakao,2023-01-02,1,fastcampust_mo_traffic,lookalike_interest,img5_tips,16671,436,324779.0,1117506.0,9,4,1117506.0,9,4,15,2.615320016795633,744.9059633027523,2.064220183486239,36086.555555555555,3.440819757435056
fastcampust_mo_conversion_installlookalike_interestimg1_tips,kakao,2023-01-02,1,fastcampust_mo_conversion_install,lookalike_interest,img1_tips,11623,550,207793.0,3633734.0,7,3,3633734.0,7,3,14,4.731996902692936,377.80545454545455,1.2727272727272727,29684.714285714286,17.487278204751846
fastcampust_mo_conversion_signuplookalike_interestimg3_tips,kakao,2023-01-02,1,fastcampust_mo_conversion_signup,lookalike_interest,img3_tips,7556,444,386695.0,3186904.0,15,3,3186904.0,15,3,11,5.8761249338274215,870.9346846846847,3.3783783783783785,25779.666666666668,8.241389208549373
fastcampust_mo_trafficlookalike_interestimg3_logo,kakao,2023-01-02,1,fastcampust_mo_traffic,lookalike_interest,img3_logo,19075,915,244562.0,4603814.0,16,2,4603814.0,16,2,10,4.796854521625163,267.2808743169399,1.7486338797814207,15285.125,18.82473156091298
fastcampust_mo_conversion_installua_interestimg3_tips,kakao,2023-01-02,1,fastcampust_mo_conversion_install,ua_interest,img3_tips,16213,541,174262.0,3743269.0,13,4,3743269.0,13,4,15,3.3368284709800777,322.1109057301294,2.4029574861367835,13404.76923076923,21.48069573400971
fastcampust_mo_trafficretargeting_interestimg5_logo,kakao,2023-01-02,1,fastcampust_mo_traffic,retargeting_interest,img5_logo,15390,171,173112.0,4464013.0,13,6,4464013.0,13,6,9,1.1111111111111112,1012.3508771929825,7.602339181286549,13316.307692307691,25.78684897638523
fastcampust_mo_conversion_purchaselookalike_rivalimg1_logo,kakao,2023-01-02,1,fastcampust_mo_conversion_purchase,lookalike_rival,img1_logo,17385,562,300690.0,1992148.0,25,9,0.0,0,0,0,3.232671843543285,535.0355871886121,4.448398576512456,12027.6,6.62525524626692
fastcampust_mo_conversion_installretargeting_rivalimg4_promotion,kakao,2023-01-02,1,fastcampust_mo_conversion_install,retargeting_rival,img4_promotion,12353,313,380061.0,1842864.0,34,7,1842864.0,34,7,10,2.5337974581073426,1214.252396166134,10.86261980830671,11178.264705882353,4.848863735032008
fastcampust_mo_trafficlookalike_interestimg1_tips,kakao,2023-01-02,1,fastcampust_mo_traffic,lookalike_interest,img1_tips,15047,810,493145.0,3735027.0,46,7,3735027.0,46,7,9,5.383132850402073,608.820987654321,5.679012345679013,10720.54347826087,7.5738920601445825
fastcampust_mo_conversion_purchaselookalike_rivalimg4_logo,kakao,2023-01-02,1,fastcampust_mo_conversion_purchase,lookalike_rival,img4_logo,8101,972,133733.0,354409.2,20,7,354409.2,20,7,5,11.99851870139489,137.58539094650206,2.05761316872428,6686.65,2.6501252495644305
fastcampust_mo_conversion_signuplookalike_rivalimg2_logo,kakao,2023-01-02,1,fastcampust_mo_conversion_signup,lookalike_rival,img2_logo,4148,307,218353.0,598387.2,33,4,598387.2,33,4,6,7.401157184185149,711.2475570032574,10.749185667752444,6616.757575757576,2.740457882419751
fastcampust_mo_conversion_purchaseua_interestimg4_promotion,kakao,2023-01-02,1,fastcampust_mo_conversion_purchase,ua_interest,img4_promotion,13137,870,318991.0,3659485.1999999997,13,10,3659485.1999999997,13,10,8,6.622516556291391,366.6563218390805,1.4942528735632183,24537.76923076923,11.472064102122003
fastcampust_mo_conversion_installretargeting_rivalimg5_promotion,kakao,2023-01-02,1,fastcampust_mo_conversion_install,retargeting_rival,img5_promotion,16534,167,281448.0,3329659.1999999997,12,6,3329659.1999999997,12,6,6,1.0100399177452524,1685.317365269461,7.18562874251497,23454.0,11.83045962309201
fastcampust_mo_conversion_signuplookalike_rivalimg1_promotion,kakao,2023-01-02,1,fastcampust_mo_conversion_signup,lookalike_rival,img1_promotion,8386,348,53012.0,1539819.5999999999,2,6,1539819.5999999999,2,6,10,4.149773431910327,152.33333333333334,0.5747126436781609,26506.0,29.046623406021276
fastcampust_mo_trafficua_rivalimg1_tips,kakao,2023-01-02,1,fastcampust_mo_traffic,ua_rival,img1_tips,10941,936,151617.0,1406558.4,9,2,1406558.4,9,2,10,8.55497669317247,161.98397435897436,0.9615384615384616,16846.333333333332,9.277049407388352
fastcampust_mo_conversion_signuplookalike_interestimg5_promotion,kakao,2023-01-02,1,fastcampust_mo_conversion_signup,lookalike_interest,img5_promotion,19505,685,115550.0,2485393.1999999997,7,5,2485393.1999999997,7,5,12,3.511920020507562,168.68613138686132,1.0218978102189782,16507.14285714286,21.509244482907828
fastcampust_mo_conversion_purchaselookalike_rivalimg3_promotion,kakao,2023-01-02,1,fastcampust_mo_conversion_purchase,lookalike_rival,img3_promotion,4589,556,93457.0,1671135.5999999999,7,7,1671135.5999999999,7,7,13,12.115929396382654,168.08812949640287,1.2589928057553956,13351.0,17.881331521448367
fastcampust_mo_conversion_installua_interestimg3_logo,kakao,2023-01-02,1,fastcampust_mo_conversion_install,ua_interest,img3_logo,14281,885,171009.0,3765832.8,13,10,3765832.8,13,10,14,6.197045024858204,193.23050847457628,1.4689265536723164,13154.538461538461,22.021255021665525
fastcampust_mo_trafficlookalike_interestimg4_logo,kakao,2023-01-02,1,fastcampust_mo_traffic,lookalike_interest,img4_logo,7595,742,49370.0,449691.6,2,9,449691.6,2,9,14,9.76958525345622,66.53638814016172,0.2695417789757413,24685.0,9.108600364593883
fastcampust_mo_conversion_signupua_interestimg1_logo,kakao,2023-01-02,1,fastcampust_mo_conversion_signup,ua_interest,img1_logo,11828,290,33944.0,369754.8,2,4,369754.8,2,4,7,2.4518092661481234,117.04827586206896,0.6896551724137931,16972.0,10.89308272448739
fastcampust_mo_trafficua_rivalimg3_promotion,kakao,2023-01-02,1,fastcampust_mo_traffic,ua_rival,img3_promotion,10633,414,32805.0,695486.4,2,3,0.0,0,0,0,3.893538982413242,79.23913043478261,0.4830917874396135,16402.5,21.200621856424327
fastcampust_mo_trafficua_rivalimg2_promotion,kakao,2023-01-03,1,fastcampust_mo_traffic,ua_rival,img2_promotion,11815,636,281397.0,1765729.0,6,4,1765729.0,6,4,6,5.382987727465087,442.4481132075472,0.9433962264150944,46899.5,6.274867891271051
fastcampust_mo_conversion_installlookalike_rivalimg4_logo,kakao,2023-01-03,1,fastcampust_mo_conversion_install,lookalike_rival,img4_logo,6089,997,325105.0,3656241.0,8,4,0.0,0,0,0,16.37378879947446,326.0832497492477,0.802407221664995,40638.125,11.246338875132649
fastcampust_mo_conversion_installlookalike_rivalimg3_promotion,kakao,2023-01-03,1,fastcampust_mo_conversion_install,lookalike_rival,img3_promotion,3554,828,392714.0,4255768.0,10,3,4255768.0,10,3,9,23.297692740574,474.29227053140096,1.2077294685990339,39271.4,10.83681254042382
fastcampust_mo_conversion_installua_interestimg3_logo,kakao,2023-01-03,1,fastcampust_mo_conversion_install,ua_interest,img3_logo,13792,206,476128.0,3020330.0,19,3,3020330.0,19,3,14,1.4936194895591648,2311.3009708737864,9.223300970873787,25059.36842105263,6.343525270515491
fastcampust_mo_conversion_purchaseua_interestimg4_logo,kakao,2023-01-03,1,fastcampust_mo_conversion_purchase,ua_interest,img4_logo,4549,831,241494.0,814868.0,10,9,0.0,0,0,0,18.267751154099802,290.60649819494586,1.203369434416366,24149.4,3.374278449982194
fastcampust_mo_trafficlookalike_rivalimg1_promotion,kakao,2023-01-03,1,fastcampust_mo_traffic,lookalike_rival,img1_promotion,16432,641,126685.0,3224145.0,7,5,7485077.399999999,11,7,23,3.900925024342746,197.63650546021842,1.0920436817472698,18097.85714285714,25.450092749733592
fastcampust_mo_conversion_signupua_rivalimg5_promotion,kakao,2023-01-03,1,fastcampust_mo_conversion_signup,ua_rival,img5_promotion,13176,813,449567.0,2464621.0,28,6,2464621.0,28,6,5,6.170309653916211,552.9729397293972,3.4440344403444034,16055.964285714286,5.482210660479973
fastcampust_mo_trafficretargeting_interestimg4_promotion,kakao,2023-01-03,1,fastcampust_mo_traffic,retargeting_interest,img4_promotion,15675,680,488592.0,1615987.0,33,7,1615987.0,33,7,8,4.3381180223285485,718.5176470588235,4.852941176470589,14805.818181818182,3.307436470511183
fastcampust_mo_conversion_installua_interestimg2_tips,kakao,2023-01-03,1,fastcampust_mo_conversion_install,ua_interest,img2_tips,16152,752,395143.0,2606296.0,32,7,0.0,0,0,0,4.6557701832590395,525.4561170212766,4.25531914893617,12348.21875,6.59582986412514
fastcampust_mo_trafficlookalike_interestimg1_tips,kakao,2023-01-03,1,fastcampust_mo_traffic,lookalike_interest,img1_tips,5762,177,438154.0,4679090.0,36,7,4679090.0,36,7,15,3.071850052065255,2475.446327683616,20.33898305084746,12170.944444444445,10.6790991295298
fastcampust_mo_conversion_installlookalike_rivalimg5_tips,kakao,2023-01-03,1,fastcampust_mo_conversion_install,lookalike_rival,img5_tips,12955,992,83525.0,1864698.0,8,5,1864698.0,8,5,8,7.657275183326901,84.19858870967742,0.8064516129032258,10440.625,22.32502843460042
fastcampust_mo_conversion_installua_interestimg4_tips,kakao,2023-01-03,1,fastcampust_mo_conversion_install,ua_interest,img4_tips,5770,635,473785.0,3786332.0,53,8,3786332.0,53,8,12,11.0051993067591,746.1181102362204,8.346456692913385,8939.33962264151,7.9916671063879186
fastcampust_mo_conversion_installua_interestimg5_logo,kakao,2023-01-03,1,fastcampust_mo_conversion_install,ua_interest,img5_logo,7912,122,456374.0,3128728.8,56,3,3128728.8,56,3,15,1.5419615773508595,3740.7704918032787,45.90163934426229,8149.535714285715,6.8556245535459945
fastcampust_mo_conversion_installretargeting_interestimg5_promotion,kakao,2023-01-03,1,fastcampust_mo_conversion_install,retargeting_interest,img5_promotion,5504,772,221632.0,3087921.6,29,3,3087921.6,29,3,5,14.026162790697674,287.0880829015544,3.756476683937824,7642.482758620689,13.93265232457407
fastcampust_mo_conversion_signupretargeting_rivalimg5_tips,kakao,2023-01-03,1,fastcampust_mo_conversion_signup,retargeting_rival,img5_tips,10050,466,416777.0,4193468.4,57,4,4193468.4,57,4,15,4.636815920398011,894.3712446351931,12.231759656652361,7311.877192982456,10.06165983247636
fastcampust_mo_trafficua_rivalimg3_logo,kakao,2023-01-03,1,fastcampust_mo_traffic,ua_rival,img3_logo,4725,121,160535.0,2803726.8,22,4,2803726.8,22,4,12,2.560846560846561,1326.7355371900826,18.181818181818183,7297.045454545455,17.46489425981873
fastcampust_mo_conversion_signuplookalike_interestimg3_tips,kakao,2023-01-03,1,fastcampust_mo_conversion_signup,lookalike_interest,img3_tips,10871,816,247243.0,637172.4,38,7,637172.4,38,7,5,7.506209180388189,302.9938725490196,4.6568627450980395,6506.394736842105,2.577109968735212
fastcampust_mo_conversion_signupua_interestimg4_logo,kakao,2023-01-03,1,fastcampust_mo_conversion_signup,ua_interest,img4_logo,13276,530,176692.0,583389.6,28,2,583389.6,28,2,7,3.992166315155167,333.3811320754717,5.283018867924529,6310.428571428572,3.301731827134222
fastcampust_mo_trafficua_interestimg3_promotion,kakao,2023-01-03,1,fastcampust_mo_traffic,ua_interest,img3_promotion,11963,463,119203.0,950300.3999999999,5,6,950300.3999999999,5,6,5,3.87026665552119,257.45788336933043,1.079913606911447,23840.6,7.972118151388806
fastcampust_mo_trafficlookalike_interestimg2_tips,kakao,2023-01-03,1,fastcampust_mo_traffic,lookalike_interest,img2_tips,3698,357,233067.0,1747681.2,11,7,0.0,0,0,0,9.653866955110871,652.8487394957983,3.081232492997199,21187.909090909092,7.498621426456769
fastcampust_mo_conversion_signuplookalike_interestimg4_promotion,kakao,2023-01-03,1,fastcampust_mo_conversion_signup,lookalike_interest,img4_promotion,6948,934,221841.0,4573586.399999999,14,9,4573586.399999999,14,9,15,13.44271732872769,237.517130620985,1.4989293361884368,15845.785714285714,20.616506416757947
fastcampust_mo_conversion_purchaselookalike_interestimg3_tips,kakao,2023-01-03,1,fastcampust_mo_conversion_purchase,lookalike_interest,img3_tips,6731,118,135294.0,948525.6,9,6,948525.6,9,6,13,1.7530827514485217,1146.5593220338983,7.627118644067797,15032.666666666666,7.010847487693467
fastcampust_mo_conversion_signuplookalike_interestimg5_tips,kakao,2023-01-03,1,fastcampust_mo_conversion_signup,lookalike_interest,img5_tips,14816,982,147101.0,815266.7999999999,11,7,815266.7999999999,11,7,12,6.627969762419006,149.79735234215886,1.120162932790224,13372.818181818182,5.542224729947451
fastcampust_mo_trafficua_interestimg5_promotion,kakao,2023-01-03,1,fastcampust_mo_traffic,ua_interest,img5_promotion,5348,262,97301.0,1539847.2,2,4,0.0,0,0,0,4.899027673896784,371.37786259541986,0.7633587786259541,48650.5,15.825605081139967
fastcampust_mo_conversion_signuplookalike_rivalimg5_logo,kakao,2023-01-03,1,fastcampust_mo_conversion_signup,lookalike_rival,img5_logo,14765,855,156548.0,1014128.3999999999,3,5,0.0,0,0,0,5.790721300372502,183.09707602339182,0.3508771929824561,52182.666666666664,6.4780667910161736
fastcampust_mo_trafficlookalike_rivalimg1_promotion,kakao,2023-01-03,1,fastcampust_mo_traffic,lookalike_rival,img1_promotion,3152,482,155786.0,4260932.399999999,4,2,7485077.399999999,11,7,23,15.291878172588833,323.20746887966806,0.8298755186721992,38946.5,27.351189452197243
fastcampust_mo_conversion_signuplookalike_interestimg5_promotion,kakao,2023-01-03,1,fastcampust_mo_conversion_signup,lookalike_interest,img5_promotion,11111,732,61441.0,1823121.5999999999,1,7,1823121.5999999999,1,7,14,6.588065880658807,83.93579234972678,0.1366120218579235,61441.0,29.672720170570138
fastcampust_mo_trafficua_interestimg3_tips,kakao,2023-01-03,1,fastcampust_mo_traffic,ua_interest,img3_tips,16710,325,95757.0,2154256.8,3,5,2154256.8,3,5,12,1.9449431478156791,294.6369230769231,0.9230769230769231,31919.0,22.497120837118956
fastcampust_mo_conversion_installlookalike_rivalimg3_logo,kakao,2023-01-03,1,fastcampust_mo_conversion_install,lookalike_rival,img3_logo,8692,546,73422.0,2199262.8,3,6,2199262.8,3,6,11,6.281638288080995,134.47252747252747,0.5494505494505495,24474.0,29.95373048949906
fastcampust_mo_conversion_purchaselookalike_rivalimg5_tips,kakao,2023-01-03,1,fastcampust_mo_conversion_purchase,lookalike_rival,img5_tips,14858,228,41564.0,205723.19999999998,3,10,205723.19999999998,3,10,8,1.5345268542199488,182.2982456140351,1.3157894736842104,13854.666666666666,4.949552497353478
fastcampust_mo_trafficua_interestimg1_promotion,kakao,2023-01-03,1,fastcampust_mo_traffic,ua_interest,img1_promotion,10928,393,37732.0,125580.0,4,10,125580.0,4,10,14,3.596266471449488,96.01017811704834,1.0178117048346056,9433.0,3.3282094773666913
fastcampust_mo_trafficlookalike_interestimg5_promotion,kakao,2023-01-04,1,fastcampust_mo_traffic,lookalike_interest,img5_promotion,9514,272,385782.0,1184434.0,5,8,1184434.0,5,8,11,2.8589447130544463,1418.3161764705883,1.8382352941176472,77156.4,3.0702158213706188
fastcampust_mo_trafficlookalike_rivalimg5_logo,kakao,2023-01-04,1,fastcampust_mo_traffic,lookalike_rival,img5_logo,9073,511,387951.0,4551147.0,8,2,4551147.0,8,2,5,5.632095227598369,759.1996086105676,1.5655577299412915,48493.875,11.731241832087042
fastcampust_mo_conversion_signupua_rivalimg4_tips,kakao,2023-01-04,1,fastcampust_mo_conversion_signup,ua_rival,img4_tips,14506,349,425740.0,3931615.0,10,6,3931615.0,10,6,12,2.405901006480077,1219.8853868194842,2.865329512893983,42574.0,9.234779442852446
fastcampust_mo_conversion_installlookalike_rivalimg1_logo,kakao,2023-01-04,1,fastcampust_mo_conversion_install,lookalike_rival,img1_logo,16240,563,387240.0,1521576.0,12,2,0.0,0,0,0,3.466748768472906,687.8152753108349,2.1314387211367674,32270.0,3.929284164859002
fastcampust_mo_conversion_installua_rivalimg5_promotion,kakao,2023-01-04,1,fastcampust_mo_conversion_install,ua_rival,img5_promotion,9109,806,471526.0,3275599.0,18,3,3275599.0,18,3,8,8.848391700515974,585.0198511166253,2.2332506203473943,26195.88888888889,6.946804630073421
fastcampust_mo_conversion_signuplookalike_rivalimg4_tips,kakao,2023-01-04,1,fastcampust_mo_conversion_signup,lookalike_rival,img4_tips,10340,207,444836.0,4059100.0,20,5,4059100.0,20,5,10,2.001934235976789,2148.9661835748793,9.66183574879227,22241.8,9.124935931444398
fastcampust_mo_conversion_signuplookalike_interestimg4_promotion,kakao,2023-01-04,1,fastcampust_mo_conversion_signup,lookalike_interest,img4_promotion,3599,289,273014.0,816610.0,14,8,816610.0,14,8,11,8.030008335648791,944.6851211072665,4.844290657439446,19501.0,2.9910920319104517
fastcampust_mo_conversion_signupua_interestimg1_tips,kakao,2023-01-04,1,fastcampust_mo_conversion_signup,ua_interest,img1_tips,12620,939,283411.0,1545745.0,15,6,0.0,0,0,0,7.440570522979398,301.8221512247071,1.5974440894568689,18894.066666666666,5.454075529884161
fastcampust_mo_trafficlookalike_rivalimg3_tips,kakao,2023-01-04,1,fastcampust_mo_traffic,lookalike_rival,img3_tips,11747,762,337249.0,1296544.0,19,5,0.0,0,0,0,6.486762577679407,442.5839895013123,2.493438320209974,17749.947368421053,3.844470999172718
fastcampust_mo_trafficretargeting_rivalimg3_tips,kakao,2023-01-04,1,fastcampust_mo_traffic,retargeting_rival,img3_tips,4814,425,397461.0,3231416.0,25,10,3231416.0,25,10,11,8.828417116742832,935.2023529411765,5.88235294117647,15898.44,8.130146102384888
fastcampust_mo_conversion_purchaselookalike_rivalimg5_logo,kakao,2023-01-04,1,fastcampust_mo_conversion_purchase,lookalike_rival,img5_logo,9475,723,489318.0,2924630.0,31,9,2924630.0,31,9,6,7.630606860158311,676.7883817427386,4.287690179806362,15784.451612903225,5.976951593851034
fastcampust_mo_trafficua_interestimg1_tips,kakao,2023-01-04,1,fastcampust_mo_traffic,ua_interest,img1_tips,6033,480,278863.0,2847231.0,19,8,2847231.0,19,8,15,7.956240676280457,580.9645833333333,3.958333333333333,14677.0,10.210142614832373
fastcampust_mo_trafficretargeting_rivalimg2_tips,kakao,2023-01-04,1,fastcampust_mo_traffic,retargeting_rival,img2_tips,14097,678,287172.0,905448.0,21,3,0.0,0,0,0,4.8095339433922115,423.5575221238938,3.0973451327433628,13674.857142857143,3.1529814884459486
fastcampust_mo_conversion_installlookalike_rivalimg3_tips,kakao,2023-01-04,1,fastcampust_mo_conversion_install,lookalike_rival,img3_tips,15774,892,407939.0,3546326.0,30,5,3546326.0,30,5,14,5.654875110942056,457.3307174887892,3.3632286995515694,13597.966666666667,8.693275220069667
fastcampust_mo_conversion_signupua_rivalimg1_promotion,kakao,2023-01-04,1,fastcampust_mo_conversion_signup,ua_rival,img1_promotion,14391,225,233177.0,3109910.0,18,9,0.0,0,0,0,1.5634771732332706,1036.3422222222223,8.0,12954.277777777777,13.337121585748166
fastcampust_mo_conversion_installlookalike_rivalimg2_tips,kakao,2023-01-04,1,fastcampust_mo_conversion_install,lookalike_rival,img2_tips,17356,771,405423.0,1109068.0,34,7,1109068.0,34,7,12,4.442267803641392,525.84046692607,4.409857328145266,11924.20588235294,2.735582342393007
fastcampust_mo_conversion_installua_rivalimg2_tips,kakao,2023-01-04,1,fastcampust_mo_conversion_install,ua_rival,img2_tips,8462,414,345522.0,3993114.0,34,5,3993114.0,34,5,13,4.892460411250296,834.5942028985507,8.212560386473431,10162.411764705883,11.556757601542015
fastcampust_mo_conversion_signuplookalike_interestimg2_promotion,kakao,2023-01-04,1,fastcampust_mo_conversion_signup,lookalike_interest,img2_promotion,3060,339,446718.0,1616482.0,44,6,1616482.0,44,6,15,11.07843137254902,1317.7522123893805,12.979351032448378,10152.681818181818,3.618573686307693
fastcampust_mo_conversion_purchaselookalike_rivalimg3_logo,kakao,2023-01-04,1,fastcampust_mo_conversion_purchase,lookalike_rival,img3_logo,4890,232,391970.0,2127054.0,42,4,2127054.0,42,4,9,4.74437627811861,1689.5258620689656,18.103448275862068,9332.619047619048,5.426573462254765
